source,target,route_id,time
Narodowe Forum Muzyki-10241,Renoma-10250,6,3
Renoma-10250,Arkady (Capitol)-10233,6,3
Arkady (Capitol)-10233,Zaolziańska-11201,6,2
Zaolziańska-11201,Wielka-11203,6,1
Wielka-11203,Rondo-11205,6,2
Rondo-11205,Sztabowa-11207,6,1
Sztabowa-11207,Hallera-11209,6,2
Hallera-11209,Jastrzębia-11211,6,1
Jastrzębia-11211,Orla-11213,6,1
Orla-11213,KRZYKI-11215,6,1
KRZYKI-11216,Orla-11214,6,2
Orla-11214,Jastrzębia-11212,6,1
Jastrzębia-11212,Hallera-11210,6,1
Hallera-11210,Sztabowa-11208,6,1
Sztabowa-11208,Rondo-11206,6,1
Rondo-11206,Wielka-11204,6,2
Wielka-11204,Zaolziańska-11202,6,1
Zaolziańska-11202,Arkady (Capitol)-10234,6,3
Arkady (Capitol)-10234,Renoma-10232,6,2
Renoma-10232,Opera-10054,6,1
Opera-10054,ŚWIDNICKA (Dom Europy)-10008,6,1
ŚWIDNICKA (Dom Europy)-10008,Oławska-10011,6,2
Oławska-10011,Wita Stwosza-10009,6,1
Wita Stwosza-10009,Uniwersytecka-10013,6,1
Uniwersytecka-10013,Dubois-20611,6,3
Dubois-20611,pl. Bema-20621,6,3
pl. Bema-20621,Na Szańcach-20623,6,1
Na Szańcach-20623,Jedności Narodowej-20625,6,1
Jedności Narodowej-20625,Nowowiejska-20627,6,2
Nowowiejska-20627,Daszyńskiego-20631,6,1
Daszyńskiego-20631,Mosty Warszawskie-20629,6,2
Mosty Warszawskie-20629,KROMERA-24003,6,3
KROMERA-24003,Kętrzyńska-24007,6,1
Kętrzyńska-24007,Kwidzyńska-24009,6,1
Kwidzyńska-24009,Gęsia-24011,6,1
Gęsia-24011,KOWALE-24015,6,2
POŚWIĘTNE-23022,Wołowska-23020,7,1
Wołowska-23020,Kępińska-23018,7,1
Kępińska-23018,Kamieńskiego-23016,7,1
Kamieńskiego-23016,Broniewskiego-23014,7,2
Broniewskiego-23014,Trzebnicka-20618,7,2
Trzebnicka-20618,DWORZEC NADODRZE-20616,7,2
DWORZEC NADODRZE-20616,Paulińska-20614,7,2
Paulińska-20614,Dubois-20612,7,3
Dubois-20612,Uniwersytet Wrocławski-10015,7,2
Uniwersytet Wrocławski-10015,Rynek-10006,7,3
Rynek-10006,Narodowe Forum Muzyki-10241,7,2
Narodowe Forum Muzyki-10241,Renoma-10250,7,3
Renoma-10250,Arkady (Capitol)-10233,7,3
Arkady (Capitol)-10233,Zaolziańska-11201,7,2
Zaolziańska-11201,Wielka-11203,7,1
Wielka-11203,Rondo-11205,7,2
Rondo-11205,Sztabowa-11207,7,1
Sztabowa-11207,Hallera-11209,7,2
Hallera-11209,Jastrzębia-11211,7,1
Jastrzębia-11211,Orla-11213,7,1
Orla-11213,KRZYKI-11215,7,3
KRZYKI-11215,Radio i Telewizja-16401,7,1
Radio i Telewizja-16401,Przyjaźni-16403,7,5
Przyjaźni-16403,Braterska-16405,7,1
Braterska-16405,Sąsiedzka-16407,7,1
Sąsiedzka-16407,KLECINA-16410,7,1
KLECINA-16410,Sąsiedzka-16408,7,1
Sąsiedzka-16408,Braterska-16406,7,1
Braterska-16406,Przyjaźni-16404,7,1
Przyjaźni-16404,Radio i Telewizja-16402,7,1
Radio i Telewizja-16402,KRZYKI-11216,7,2
KRZYKI-11216,Orla-11214,7,2
Orla-11214,Jastrzębia-11212,7,1
Jastrzębia-11212,Hallera-11210,7,1
Hallera-11210,Sztabowa-11208,7,1
Sztabowa-11208,Rondo-11206,7,1
Rondo-11206,Wielka-11204,7,2
Wielka-11204,Zaolziańska-11202,7,1
Zaolziańska-11202,Arkady (Capitol)-10234,7,3
Arkady (Capitol)-10234,Renoma-10232,7,2
Renoma-10232,Opera-10054,7,1
Opera-10054,ŚWIDNICKA (Dom Europy)-10008,7,1
ŚWIDNICKA (Dom Europy)-10008,Oławska-10011,7,2
Oławska-10011,Wita Stwosza-10009,7,1
Wita Stwosza-10009,Uniwersytecka-10013,7,1
Uniwersytecka-10013,Dubois-20611,7,3
Dubois-20611,Paulińska-20613,7,2
Paulińska-20613,DWORZEC NADODRZE-20615,7,2
DWORZEC NADODRZE-20615,Trzebnicka-20617,7,2
Trzebnicka-20617,Broniewskiego-23013,7,3
Broniewskiego-23013,Kamieńskiego-23015,7,2
Kamieńskiego-23015,Kępińska-23017,7,1
Kępińska-23017,POŚWIĘTNE-23021,7,1
KARŁOWICE-23011,Trzebnicka-20618,8,2
Trzebnicka-20618,DWORZEC NADODRZE-20616,8,2
DWORZEC NADODRZE-20616,DWORZEC NADODRZE-20609,8,1
DWORZEC NADODRZE-20609,Słowiańska-20665,8,2
Słowiańska-20665,Nowowiejska-20634,8,1
Nowowiejska-20634,Jedności Narodowej-20626,8,1
Jedności Narodowej-20626,Na Szańcach-20624,8,1
Na Szańcach-20624,pl. Bema-20622,8,2
pl. Bema-20622,Hala Targowa-10024,8,2
Hala Targowa-10024,pl. Nowy Targ-10026,8,1
pl. Nowy Targ-10026,GALERIA DOMINIKAŃSKA-10022,8,2
GALERIA DOMINIKAŃSKA-10022,Wzgórze Partyzantów-10221,8,2
Wzgórze Partyzantów-10221,DWORZEC GŁÓWNY-10223,8,2
DWORZEC GŁÓWNY-10223,DWORZEC GŁÓWNY-20269,8,2
DWORZEC GŁÓWNY-20269,DWORZEC AUTOBUSOWY-11001,8,3
DWORZEC AUTOBUSOWY-11001,Joannitów-21005,8,2
Joannitów-21005,Gajowa-21007,8,1
Gajowa-21007,Prudnicka-21009,8,1
Prudnicka-21009,Kamienna-21011,8,2
Kamienna-21011,Bardzka-21013,8,2
Bardzka-21013,Nyska-21015,8,1
Nyska-21015,Transbud-21017,8,1
Transbud-21017,Klimasa-21019,8,2
TARNOGAJ-21022,Klimasa-21020,8,1
Klimasa-21020,Transbud-21018,8,2
Transbud-21018,Nyska-21016,8,1
Nyska-21016,Bardzka-21014,8,2
Bardzka-21014,Kamienna-21012,8,1
Kamienna-21012,Prudnicka-21010,8,1
Prudnicka-21010,Gajowa-21008,8,2
Gajowa-21008,Joannitów-21004,8,1
Joannitów-21004,DWORZEC AUTOBUSOWY-21002,8,3
DWORZEC AUTOBUSOWY-21002,DWORZEC GŁÓWNY-20268,8,3
DWORZEC GŁÓWNY-20268,Wzgórze Partyzantów-10222,8,2
Wzgórze Partyzantów-10222,GALERIA DOMINIKAŃSKA-10021,8,3
GALERIA DOMINIKAŃSKA-10021,pl. Nowy Targ-10027,8,1
pl. Nowy Targ-10027,Hala Targowa-10023,8,1
Hala Targowa-10023,pl. Bema-20621,8,3
pl. Bema-20621,Na Szańcach-20623,8,1
Na Szańcach-20623,Jedności Narodowej-20625,8,1
Jedności Narodowej-20625,Słowiańska-20666,8,3
Słowiańska-20666,DWORZEC NADODRZE-20610,8,2
DWORZEC NADODRZE-20610,DWORZEC NADODRZE-20615,8,1
DWORZEC NADODRZE-20615,Trzebnicka-20617,8,2
Trzebnicka-20617,KARŁOWICE-23012,8,3
PARK POŁUDNIOWY-11242,Pułtuska-11240,9,1
Pułtuska-11240,Weigla (Szpital)-11238,9,1
Weigla (Szpital)-11238,Jaworowa-11236,9,1
Jaworowa-11236,Wiśniowa-11234,9,1
Wiśniowa-11234,Uniwersytet Ekonomiczny-11232,9,2
Uniwersytet Ekonomiczny-11232,Sanocka-11036,9,1
Sanocka-11036,DWORZEC AUTOBUSOWY-21002,9,3
DWORZEC AUTOBUSOWY-21002,DWORZEC GŁÓWNY-20268,9,3
DWORZEC GŁÓWNY-20268,Wzgórze Partyzantów-10222,9,2
Wzgórze Partyzantów-10222,GALERIA DOMINIKAŃSKA-10021,9,3
GALERIA DOMINIKAŃSKA-10021,pl. Nowy Targ-10027,9,1
pl. Nowy Targ-10027,Hala Targowa-10023,9,1
Hala Targowa-10023,pl. Bema-20657,9,3
pl. Bema-20657,Ogród Botaniczny-20801,9,2
Ogród Botaniczny-20801,Górnickiego-20803,9,1
Górnickiego-20803,Piastowska-20805,9,1
Piastowska-20805,Grunwaldzka-20807,9,2
Grunwaldzka-20807,Kochanowskiego-24201,9,2
Kochanowskiego-24201,Chopina-24203,9,2
Chopina-24203,Karłowicza-24205,9,1
Karłowicza-24205,Stadion Olimpijski-24207,9,1
Stadion Olimpijski-24207,8 Maja-24209,9,1
8 Maja-24209,Godebskiego (AWF Wrocław)-24211,9,1
Godebskiego (AWF Wrocław)-24211,SĘPOLNO-24214,9,3
SĘPOLNO-24214,Godebskiego (AWF Wrocław)-24212,9,1
Godebskiego (AWF Wrocław)-24212,8 Maja-24210,9,1
8 Maja-24210,Stadion Olimpijski-24208,9,1
Stadion Olimpijski-24208,Karłowicza-24206,9,1
Karłowicza-24206,Chopina-24204,9,1
Chopina-24204,Kochanowskiego-24202,9,2
Kochanowskiego-24202,Grunwaldzka-20808,9,1
Grunwaldzka-20808,Piastowska-20806,9,1
Piastowska-20806,Górnickiego-20804,9,2
Górnickiego-20804,Ogród Botaniczny-20802,9,2
Ogród Botaniczny-20802,pl. Bema-20622,9,2
pl. Bema-20622,Hala Targowa-10024,9,2
Hala Targowa-10024,pl. Nowy Targ-10026,9,1
pl. Nowy Targ-10026,GALERIA DOMINIKAŃSKA-10022,9,2
GALERIA DOMINIKAŃSKA-10022,Wzgórze Partyzantów-10221,9,2
Wzgórze Partyzantów-10221,DWORZEC GŁÓWNY-10223,9,2
DWORZEC GŁÓWNY-10223,DWORZEC GŁÓWNY-20269,9,2
DWORZEC GŁÓWNY-20269,DWORZEC AUTOBUSOWY-11001,9,3
DWORZEC AUTOBUSOWY-11001,Sanocka-11035,9,3
Sanocka-11035,Uniwersytet Ekonomiczny-11231,9,2
Uniwersytet Ekonomiczny-11231,Wiśniowa-11233,9,2
Wiśniowa-11233,Jaworowa-11235,9,1
Jaworowa-11235,Weigla (Szpital)-11237,9,1
Weigla (Szpital)-11237,Pułtuska-11239,9,1
BISKUPIN-24416,Spółdzielcza-24414,10,1
Spółdzielcza-24414,Piramowicza-24412,10,1
Piramowicza-24412,Chełmońskiego-24410,10,1
Chełmońskiego-24410,Tramwajowa-24408,10,1
Tramwajowa-24408,ZOO-24404,10,2
ZOO-24404,Hala Stulecia-24402,10,1
Hala Stulecia-24402,Kliniki - Politechnika Wrocławska-20818,10,2
Kliniki - Politechnika Wrocławska-20818,PL. GRUNWALDZKI-20820,10,2
PL. GRUNWALDZKI-20820,Reja-20814,10,1
Reja-20814,Katedra-20812,10,2
Katedra-20812,Urząd Wojewódzki (Muzeum Narodowe)-20282,10,2
Urząd Wojewódzki (Muzeum Narodowe)-20282,GALERIA DOMINIKAŃSKA-10032,10,4
GALERIA DOMINIKAŃSKA-10032,Park Staromiejski-10051,10,2
Park Staromiejski-10051,Opera-10053,10,1
Opera-10053,pl. Orląt Lwowskich-10255,10,6
pl. Orląt Lwowskich-10255,Dworzec Świebodzki-10275,10,2
Dworzec Świebodzki-10275,Smolecka-10409,10,2
Smolecka-10409,Śrubowa-10413,10,1
Śrubowa-10413,Dolmed-10412,10,1
Dolmed-10412,ZACHODNIA (Stacja kolejowa)-10407,10,2
ZACHODNIA (Stacja kolejowa)-10407,Niedźwiedzia-12201,10,3
Niedźwiedzia-12201,Małopanewska-12203,10,1
Małopanewska-12203,Kwiska-12205,10,2
Kwiska-12205,DH Astra-12401,10,2
DH Astra-12401,Park Zachodni-12403,10,1
Park Zachodni-12403,Bajana-12405,10,1
Bajana-12405,Metalowców-12407,10,1
Metalowców-12407,PILCZYCE-12409,10,2
PILCZYCE-12409,Stadion Wrocław (Lotnicza)-18013,10,1
Stadion Wrocław (Lotnicza)-18013,Glinianki-18001,10,2
Glinianki-18001,Aleja Architektów-18017,10,1
Aleja Architektów-18017,Grabowa-18003,10,1
Grabowa-18003,Kosmonautów (Szpital)-18015,10,2
Kosmonautów (Szpital)-18015,Kamiennogórska (Ośrodek dla niewidomych)-18005,10,3
Kamiennogórska (Ośrodek dla niewidomych)-18005,Złotnicka-18007,10,3
Złotnicka-18007,Wschowska-18009,10,2
Wschowska-18009,Jeleniogórska-18011,10,1
Jeleniogórska-18011,LEŚNICA-18201,10,3
LEŚNICA-18204,Jeleniogórska-18012,10,1
Jeleniogórska-18012,Wschowska-18010,10,1
Wschowska-18010,Złotnicka-18008,10,1
Złotnicka-18008,Kamiennogórska (Ośrodek dla niewidomych)-18006,10,1
Kamiennogórska (Ośrodek dla niewidomych)-18006,Kosmonautów (Szpital)-18016,10,1
Kosmonautów (Szpital)-18016,Grabowa-18004,10,2
Grabowa-18004,Aleja Architektów-18018,10,1
Aleja Architektów-18018,Glinianki-18002,10,2
Glinianki-18002,Stadion Wrocław (Lotnicza)-18014,10,1
Stadion Wrocław (Lotnicza)-18014,PILCZYCE-12410,10,2
PILCZYCE-12410,Metalowców-12408,10,1
Metalowców-12408,Bajana-12406,10,2
Bajana-12406,Park Zachodni-12404,10,1
Park Zachodni-12404,DH Astra-12402,10,1
DH Astra-12402,Kwiska-12206,10,2
Kwiska-12206,Małopanewska-12204,10,1
Małopanewska-12204,Niedźwiedzia-12202,10,2
Niedźwiedzia-12202,ZACHODNIA (Stacja kolejowa)-10408,10,3
ZACHODNIA (Stacja kolejowa)-10408,Dolmed-10411,10,2
Dolmed-10411,Śrubowa-10414,10,1
Śrubowa-10414,Smolecka-10410,10,1
Smolecka-10410,Dworzec Świebodzki-10276,10,2
Dworzec Świebodzki-10276,pl. Orląt Lwowskich-10256,10,2
pl. Orląt Lwowskich-10256,Renoma-10250,10,4
Renoma-10250,Opera-10054,10,3
Opera-10054,Park Staromiejski-10052,10,2
Park Staromiejski-10052,GALERIA DOMINIKAŃSKA-10031,10,3
GALERIA DOMINIKAŃSKA-10031,Urząd Wojewódzki (Muzeum Narodowe)-20281,10,3
Urząd Wojewódzki (Muzeum Narodowe)-20281,Katedra-20811,10,1
Katedra-20811,Reja-20813,10,2
Reja-20813,PL. GRUNWALDZKI-20815,10,3
PL. GRUNWALDZKI-20815,Kliniki - Politechnika Wrocławska-20817,10,3
Kliniki - Politechnika Wrocławska-20817,Hala Stulecia-24401,10,3
Hala Stulecia-24401,ZOO-24403,10,1
ZOO-24403,Tramwajowa-24407,10,2
Tramwajowa-24407,Chełmońskiego-24409,10,3
Chełmońskiego-24409,Piramowicza-24411,10,3
Piramowicza-24411,Spółdzielcza-24413,10,1
GRABISZYŃSKA (Cmentarz)-11610,Fiołkowa-11608,11,1
Fiołkowa-11608,FAT-11606,11,2
FAT-11606,Hutmen-11604,11,1
Hutmen-11604,Bzowa (Centrum Zajezdnia)-11602,11,1
Bzowa (Centrum Zajezdnia)-11602,pl. Srebrny-11406,11,1
pl. Srebrny-11406,Stalowa-11404,11,1
Stalowa-11404,Pereca-11402,11,2
Pereca-11402,Grabiszyńska-10246,11,1
Grabiszyńska-10246,Kolejowa-10248,11,1
Kolejowa-10248,pl. Legionów-10244,11,2
pl. Legionów-10244,Arkady (Capitol)-10270,11,2
Arkady (Capitol)-10270,DWORZEC GŁÓWNY-10268,11,3
DWORZEC GŁÓWNY-10268,Wzgórze Partyzantów-10222,11,2
Wzgórze Partyzantów-10222,GALERIA DOMINIKAŃSKA-10021,11,3
GALERIA DOMINIKAŃSKA-10021,pl. Nowy Targ-10027,11,1
pl. Nowy Targ-10027,Hala Targowa-10023,11,1
Hala Targowa-10023,pl. Bema-20621,11,3
pl. Bema-20621,Na Szańcach-20623,11,1
Na Szańcach-20623,Jedności Narodowej-20625,11,1
Jedności Narodowej-20625,Nowowiejska-20627,11,2
Nowowiejska-20627,Daszyńskiego-20631,11,1
Daszyńskiego-20631,Mosty Warszawskie-20629,11,2
Mosty Warszawskie-20629,KROMERA-24002,11,1
KROMERA-24002,Mosty Warszawskie-20630,11,2
Mosty Warszawskie-20630,Daszyńskiego-20632,11,1
Daszyńskiego-20632,Nowowiejska-20628,11,2
Nowowiejska-20628,Jedności Narodowej-20626,11,1
Jedności Narodowej-20626,Na Szańcach-20624,11,1
Na Szańcach-20624,pl. Bema-20622,11,2
pl. Bema-20622,Hala Targowa-10024,11,2
Hala Targowa-10024,pl. Nowy Targ-10026,11,1
pl. Nowy Targ-10026,GALERIA DOMINIKAŃSKA-10022,11,2
GALERIA DOMINIKAŃSKA-10022,Wzgórze Partyzantów-10221,11,2
Wzgórze Partyzantów-10221,DWORZEC GŁÓWNY-10223,11,2
DWORZEC GŁÓWNY-10223,Arkady (Capitol)-10269,11,3
Arkady (Capitol)-10269,pl. Legionów-10271,11,2
pl. Legionów-10271,Kolejowa-10247,11,1
Kolejowa-10247,Grabiszyńska-10245,11,1
Grabiszyńska-10245,Pereca-11401,11,2
Pereca-11401,Stalowa-11403,11,2
Stalowa-11403,pl. Srebrny-11405,11,1
pl. Srebrny-11405,Bzowa (Centrum Zajezdnia)-11601,11,1
Bzowa (Centrum Zajezdnia)-11601,Hutmen-11603,11,1
Hutmen-11603,FAT-11605,11,2
FAT-11605,Fiołkowa-11607,11,2
Fiołkowa-11607,GRABISZYŃSKA (Cmentarz)-11609,11,2
POŚWIĘTNE-23022,Wołowska-23020,15,1
Wołowska-23020,Kępińska-23018,15,1
Kępińska-23018,Kamieńskiego-23016,15,1
Kamieńskiego-23016,Kamieńskiego-23024,15,1
Kamieńskiego-23024,Bałtycka-23010,15,1
Bałtycka-23010,Kleczkowska-10606,15,3
Kleczkowska-10606,PL. STASZICA-10604,15,2
PL. STASZICA-10604,Pomorska-10654,15,3
Pomorska-10654,Dmowskiego-10652,15,2
Dmowskiego-10652,PL. JANA PAWŁA II-10452,15,2
PL. JANA PAWŁA II-10452,pl. Orląt Lwowskich-10274,15,2
pl. Orląt Lwowskich-10274,pl. Legionów-10272,15,2
pl. Legionów-10272,Arkady (Capitol)-10270,15,2
Arkady (Capitol)-10270,DWORZEC AUTOBUSOWY-11001,15,4
DWORZEC AUTOBUSOWY-11001,Sanocka-11035,15,3
Sanocka-11035,Uniwersytet Ekonomiczny-11231,15,2
Uniwersytet Ekonomiczny-11231,Wiśniowa-11233,15,2
Wiśniowa-11233,Jaworowa-11235,15,1
Jaworowa-11235,Weigla (Szpital)-11237,15,1
Weigla (Szpital)-11237,Pułtuska-11239,15,1
Pułtuska-11239,PARK POŁUDNIOWY-11242,15,3
PARK POŁUDNIOWY-11242,Pułtuska-11240,15,1
Pułtuska-11240,Weigla (Szpital)-11238,15,1
Weigla (Szpital)-11238,Jaworowa-11236,15,1
Jaworowa-11236,Wiśniowa-11234,15,1
Wiśniowa-11234,Uniwersytet Ekonomiczny-11232,15,2
Uniwersytet Ekonomiczny-11232,Sanocka-11036,15,1
Sanocka-11036,DWORZEC AUTOBUSOWY-21002,15,3
DWORZEC AUTOBUSOWY-21002,Dworzec Główny (Stawowa)-10226,15,2
Dworzec Główny (Stawowa)-10226,Arkady (Capitol)-10269,15,2
Arkady (Capitol)-10269,pl. Legionów-10271,15,2
pl. Legionów-10271,pl. Orląt Lwowskich-10273,15,2
pl. Orląt Lwowskich-10273,PL. JANA PAWŁA II-10451,15,2
PL. JANA PAWŁA II-10451,Dmowskiego-10651,15,4
Dmowskiego-10651,Pomorska-10655,15,2
Pomorska-10655,PL. STASZICA-10603,15,2
PL. STASZICA-10603,Kleczkowska-10605,15,2
Kleczkowska-10605,Bałtycka-23009,15,3
Bałtycka-23009,Kamieńskiego-23023,15,2
Kamieńskiego-23023,Kamieńskiego-23015,15,1
Kamieńskiego-23015,Kępińska-23017,15,1
Kępińska-23017,Wołowska-23019,15,1
ZOO-24404,Hala Stulecia-24402,16,1
Hala Stulecia-24402,Kliniki - Politechnika Wrocławska-20818,16,2
Kliniki - Politechnika Wrocławska-20818,PL. GRUNWALDZKI-20824,16,2
PL. GRUNWALDZKI-20824,most Grunwaldzki-20822,16,1
most Grunwaldzki-20822,Urząd Wojewódzki (Impart)-20292,16,2
Urząd Wojewódzki (Impart)-20292,pl. Wróblewskiego-20201,16,3
pl. Wróblewskiego-20201,Komuny Paryskiej-20261,16,2
Komuny Paryskiej-20261,Kościuszki-20263,16,1
Kościuszki-20263,Hubska (Dawida)-21031,16,4
Hubska (Dawida)-21031,Prudnicka-21009,16,1
Prudnicka-21009,Kamienna-21011,16,2
Kamienna-21011,Bardzka-21013,16,2
Bardzka-21013,Nyska-21015,16,1
Nyska-21015,Transbud-21017,16,1
Transbud-21017,Klimasa-21019,16,2
Klimasa-21019,TARNOGAJ-21021,16,2
TARNOGAJ-21022,Klimasa-21020,16,1
Klimasa-21020,Transbud-21018,16,2
Transbud-21018,Nyska-21016,16,1
Nyska-21016,Bardzka-21014,16,2
Bardzka-21014,Kamienna-21012,16,1
Kamienna-21012,Prudnicka-21010,16,1
Prudnicka-21010,Hubska (Dawida)-21032,16,2
Hubska (Dawida)-21032,Kościuszki-20264,16,3
Kościuszki-20264,Komuny Paryskiej-20262,16,1
Komuny Paryskiej-20262,pl. Wróblewskiego-20202,16,2
pl. Wróblewskiego-20202,Urząd Wojewódzki (Impart)-20291,16,3
Urząd Wojewódzki (Impart)-20291,most Grunwaldzki-20821,16,1
most Grunwaldzki-20821,PL. GRUNWALDZKI-20815,16,2
PL. GRUNWALDZKI-20815,Kliniki - Politechnika Wrocławska-20817,16,2
Kliniki - Politechnika Wrocławska-20817,Hala Stulecia-24401,16,2
Hala Stulecia-24401,ZOO-24403,16,1
SĘPOLNO-24214,Godebskiego (AWF Wrocław)-24212,17,1
Godebskiego (AWF Wrocław)-24212,8 Maja-24210,17,1
8 Maja-24210,Stadion Olimpijski-24208,17,1
Stadion Olimpijski-24208,Karłowicza-24206,17,1
Karłowicza-24206,Chopina-24204,17,1
Chopina-24204,Kochanowskiego-24202,17,2
Kochanowskiego-24202,Grunwaldzka-20808,17,1
Grunwaldzka-20808,Piastowska-20806,17,1
Piastowska-20806,Górnickiego-20804,17,2
Górnickiego-20804,Ogród Botaniczny-20802,17,2
Ogród Botaniczny-20802,pl. Bema-20622,17,2
pl. Bema-20622,Hala Targowa-10024,17,2
Hala Targowa-10024,pl. Nowy Targ-10026,17,1
pl. Nowy Targ-10026,GALERIA DOMINIKAŃSKA-10022,17,2
GALERIA DOMINIKAŃSKA-10022,Park Staromiejski-10051,17,2
Park Staromiejski-10051,Opera-10053,17,1
Opera-10053,Arkady (Capitol)-10233,17,4
Arkady (Capitol)-10233,Zaolziańska-11201,17,2
Zaolziańska-11201,Wielka-11203,17,1
Wielka-11203,Rondo-11205,17,2
Rondo-11205,Sztabowa-11207,17,1
Sztabowa-11207,Hallera-11209,17,2
Hallera-11209,Jastrzębia-11211,17,1
Jastrzębia-11211,Orla-11213,17,1
Orla-11213,KRZYKI-11215,17,3
KRZYKI-11215,Radio i Telewizja-16401,17,1
Radio i Telewizja-16401,Przyjaźni-16403,17,2
Przyjaźni-16403,Braterska-16405,17,1
Braterska-16405,Sąsiedzka-16407,17,1
Sąsiedzka-16407,KLECINA-16410,17,3
KLECINA-16410,Sąsiedzka-16408,17,1
Sąsiedzka-16408,Braterska-16406,17,1
Braterska-16406,Przyjaźni-16404,17,2
Przyjaźni-16404,Radio i Telewizja-16402,17,1
Radio i Telewizja-16402,KRZYKI-11216,17,2
KRZYKI-11216,Orla-11214,17,2
Orla-11214,Jastrzębia-11212,17,1
Jastrzębia-11212,Hallera-11210,17,1
Hallera-11210,Sztabowa-11208,17,1
Sztabowa-11208,Rondo-11206,17,1
Rondo-11206,Wielka-11204,17,2
Wielka-11204,Zaolziańska-11202,17,1
Zaolziańska-11202,Arkady (Capitol)-10234,17,3
Arkady (Capitol)-10234,Renoma-10232,17,2
Renoma-10232,Opera-10054,17,1
Opera-10054,Park Staromiejski-10052,17,2
Park Staromiejski-10052,GALERIA DOMINIKAŃSKA-10021,17,3
GALERIA DOMINIKAŃSKA-10021,pl. Nowy Targ-10027,17,1
pl. Nowy Targ-10027,Hala Targowa-10023,17,1
Hala Targowa-10023,pl. Bema-20657,17,3
pl. Bema-20657,Ogród Botaniczny-20801,17,2
Ogród Botaniczny-20801,Górnickiego-20803,17,1
Górnickiego-20803,Piastowska-20805,17,1
Piastowska-20805,Grunwaldzka-20807,17,2
Grunwaldzka-20807,Kochanowskiego-24201,17,2
Kochanowskiego-24201,Chopina-24203,17,2
Chopina-24203,Karłowicza-24205,17,1
Karłowicza-24205,Stadion Olimpijski-24207,17,1
Stadion Olimpijski-24207,8 Maja-24209,17,1
8 Maja-24209,Godebskiego (AWF Wrocław)-24211,17,1
OPORÓW-11618,GRABISZYŃSKA (Cmentarz II)-11612,20,1
GRABISZYŃSKA (Cmentarz II)-11612,GRABISZYŃSKA (Cmentarz)-11610,20,1
GRABISZYŃSKA (Cmentarz)-11610,Fiołkowa-11608,20,1
Fiołkowa-11608,FAT-11660,20,2
FAT-11660,Aleja Pracy-11658,20,1
Aleja Pracy-11658,Ojca Beyzyma-11652,20,1
Ojca Beyzyma-11652,Mielecka-11454,20,2
Mielecka-11454,Gajowicka-11452,20,1
Gajowicka-11452,Hallera-11252,20,2
Hallera-11252,Sztabowa-11208,20,1
Sztabowa-11208,Rondo-11206,20,1
Rondo-11206,Wielka-11204,20,2
Wielka-11204,Zaolziańska-11202,20,1
Zaolziańska-11202,Arkady (Capitol)-10234,20,3
Arkady (Capitol)-10234,Renoma-10232,20,2
Renoma-10232,pl. Orląt Lwowskich-10255,20,5
pl. Orląt Lwowskich-10255,Dworzec Świebodzki-10275,20,2
Dworzec Świebodzki-10275,Smolecka-10409,20,2
Smolecka-10409,Śrubowa-10413,20,1
Śrubowa-10413,Dolmed-10412,20,1
Dolmed-10412,ZACHODNIA (Stacja kolejowa)-10407,20,2
ZACHODNIA (Stacja kolejowa)-10407,Niedźwiedzia-12201,20,3
Niedźwiedzia-12201,Małopanewska-12203,20,1
Małopanewska-12203,Kwiska-12205,20,2
Kwiska-12205,DH Astra-12401,20,2
DH Astra-12401,Park Zachodni-12403,20,1
Park Zachodni-12403,Bajana-12405,20,1
Bajana-12405,Metalowców-12407,20,1
Metalowców-12407,PILCZYCE-12409,20,2
PILCZYCE-12409,Stadion Wrocław (Lotnicza)-18013,20,1
Stadion Wrocław (Lotnicza)-18013,Glinianki-18001,20,2
Glinianki-18001,Aleja Architektów-18017,20,1
Aleja Architektów-18017,Grabowa-18003,20,1
Grabowa-18003,Kosmonautów (Szpital)-18015,20,2
Kosmonautów (Szpital)-18015,Kamiennogórska (Ośrodek dla niewidomych)-18005,20,1
Kamiennogórska (Ośrodek dla niewidomych)-18005,Złotnicka-18007,20,2
Złotnicka-18007,Wschowska-18009,20,2
Wschowska-18009,Jeleniogórska-18011,20,2
Jeleniogórska-18011,LEŚNICA-18201,20,2
LEŚNICA-18202,Jeleniogórska-18012,20,1
Jeleniogórska-18012,Wschowska-18010,20,1
Wschowska-18010,Złotnicka-18008,20,1
Złotnicka-18008,Kamiennogórska (Ośrodek dla niewidomych)-18006,20,1
Kamiennogórska (Ośrodek dla niewidomych)-18006,Kosmonautów (Szpital)-18016,20,1
Kosmonautów (Szpital)-18016,Grabowa-18004,20,2
Grabowa-18004,Aleja Architektów-18018,20,1
Aleja Architektów-18018,Glinianki-18002,20,2
Glinianki-18002,Stadion Wrocław (Lotnicza)-18014,20,1
Stadion Wrocław (Lotnicza)-18014,PILCZYCE-12410,20,2
PILCZYCE-12410,Metalowców-12408,20,1
Metalowców-12408,Bajana-12406,20,2
Bajana-12406,Park Zachodni-12404,20,1
Park Zachodni-12404,DH Astra-12402,20,1
DH Astra-12402,Kwiska-12206,20,2
Kwiska-12206,Małopanewska-12204,20,1
Małopanewska-12204,Niedźwiedzia-12202,20,2
Niedźwiedzia-12202,ZACHODNIA (Stacja kolejowa)-10408,20,3
ZACHODNIA (Stacja kolejowa)-10408,Dolmed-10411,20,2
Dolmed-10411,Śrubowa-10414,20,1
